,Entropy,cw norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1770,7.6646254e-05,0.11778379,True,False,True,"(True, False, True)"
1771,0.00055459095,0.11040177,True,False,True,"(True, False, True)"
1772,0.16930826,0.044530183,False,False,True,"(False, False, True)"
1773,7.0101756e-08,0.21536578,True,False,True,"(True, False, True)"
1774,6.166248e-05,0.09749488,True,False,True,"(True, False, True)"
1775,5.822238e-05,0.31394255,True,False,True,"(True, False, True)"
1776,1.4608621e-05,0.08416985,True,False,True,"(True, False, True)"
1777,9.389e-05,0.11920781,True,False,True,"(True, False, True)"
1778,4.7250003e-05,0.102153346,True,False,True,"(True, False, True)"
1779,0.012822786,0.04683007,False,True,True,"(False, True, True)"
1780,3.9456776e-05,0.09081685,True,False,True,"(True, False, True)"
1781,2.0639669e-05,0.22487657,True,False,True,"(True, False, True)"
1782,4.987167e-05,0.08051337,True,False,True,"(True, False, True)"
1783,1.1235424e-05,0.08006066,True,False,True,"(True, False, True)"
1784,1.8482473e-05,0.20769125,True,False,True,"(True, False, True)"
1785,8.829251e-06,0.09552802,True,False,True,"(True, False, True)"
1786,0.0005526492,0.07471663,True,False,True,"(True, False, True)"
1787,2.5558038e-06,0.066353865,True,False,True,"(True, False, True)"
1788,0.02881559,0.04389241,True,False,True,"(True, False, True)"
1789,0.00015492697,0.08044035,True,False,True,"(True, False, True)"
1790,0.018733246,0.04957686,True,False,True,"(True, False, True)"
1791,0.21295826,0.03648968,False,True,True,"(False, True, True)"
1792,2.9148974e-05,0.17959669,True,False,True,"(True, False, True)"
1793,3.0905105e-07,0.0985096,True,False,True,"(True, False, True)"
1794,2.0880609e-05,0.069845065,True,False,True,"(True, False, True)"
1795,0.00026651827,0.10875512,True,False,True,"(True, False, True)"
1796,0.0011211085,0.055684045,True,False,True,"(True, False, True)"
1797,0.00016764161,0.15324135,True,False,True,"(True, False, True)"
1798,4.8771026e-06,0.12673427,True,False,True,"(True, False, True)"
1799,1.5345944e-05,0.12172382,True,False,True,"(True, False, True)"
1800,0.0019160797,0.11908395,True,False,True,"(True, False, True)"
1801,1.0735425e-05,0.15552047,True,False,True,"(True, False, True)"
1802,0.00011419681,0.05711366,True,False,True,"(True, False, True)"
1803,0.20457031,0.017449295,True,False,True,"(True, False, True)"
1804,1.3245494,0.0077418457,False,False,True,"(False, False, True)"
1805,5.640302e-05,0.049428973,True,False,True,"(True, False, True)"
1806,0.00014805296,0.18068022,True,False,True,"(True, False, True)"
1807,7.9532565e-06,0.1745108,True,False,True,"(True, False, True)"
1808,0.00014781012,0.19363074,True,False,True,"(True, False, True)"
1809,1.9813522e-05,0.15608278,True,False,True,"(True, False, True)"
1810,0.00040911126,0.19790341,True,False,True,"(True, False, True)"
1811,1.5191936e-05,0.113934204,True,False,True,"(True, False, True)"
1812,0.00022816166,0.06268864,True,False,True,"(True, False, True)"
1813,0.57558495,0.011554257,True,False,True,"(True, False, True)"
1814,0.058196124,0.03977555,True,False,True,"(True, False, True)"
1815,2.347484e-05,0.18286923,True,False,True,"(True, False, True)"
1816,0.0004998928,0.04289456,True,False,True,"(True, False, True)"
1817,0.0001187586,0.06915339,True,False,True,"(True, False, True)"
1818,0.00028265626,0.05951978,True,False,True,"(True, False, True)"
1819,0.0005239472,0.18096878,True,False,True,"(True, False, True)"
1820,1.9022199e-06,0.1320927,True,False,True,"(True, False, True)"
1821,0.00018420366,0.12488531,True,False,True,"(True, False, True)"
1822,0.0033932559,0.060992885,True,False,True,"(True, False, True)"
1823,0.09180494,0.029790334,True,False,True,"(True, False, True)"
1824,0.0003671099,0.20196612,True,False,True,"(True, False, True)"
1825,0.00012119568,0.18300934,True,False,True,"(True, False, True)"
1826,2.3450498e-06,0.13427527,True,False,True,"(True, False, True)"
1827,0.0006917144,0.076637916,True,False,True,"(True, False, True)"
1828,0.00011583271,0.081003174,True,False,True,"(True, False, True)"
1829,2.5099982e-05,0.08855503,True,False,True,"(True, False, True)"
1830,0.69411397,0.012420007,True,False,True,"(True, False, True)"
1831,9.0857415e-05,0.12478169,True,False,True,"(True, False, True)"
1832,0.00044089762,0.07385785,True,False,True,"(True, False, True)"
1833,2.2699629e-05,0.13351429,True,False,True,"(True, False, True)"
1834,9.891581e-06,0.14654416,True,False,True,"(True, False, True)"
1835,0.02975006,0.02192369,True,False,True,"(True, False, True)"
1836,2.294756e-05,0.083416544,True,False,True,"(True, False, True)"
1837,0.009846358,0.034978766,True,False,True,"(True, False, True)"
1838,0.0006392258,0.045695096,True,False,True,"(True, False, True)"
1839,0.0011586772,0.20808554,True,False,True,"(True, False, True)"
1840,0.0055071847,0.03726622,True,False,True,"(True, False, True)"
1841,0.013213711,0.0368804,True,False,True,"(True, False, True)"
1842,1.1717704e-05,0.1503014,True,False,True,"(True, False, True)"
1843,1.1584399e-05,0.14474587,True,False,True,"(True, False, True)"
1844,7.285556e-05,0.1622808,True,False,True,"(True, False, True)"
1845,0.62766826,0.008741236,True,False,True,"(True, False, True)"
1846,0.00033378377,0.057597645,True,False,True,"(True, False, True)"
1847,1.8439334e-05,0.09716377,True,False,True,"(True, False, True)"
1848,4.6932386e-05,0.1028111,True,False,True,"(True, False, True)"
1849,0.00030583516,0.22329198,True,False,True,"(True, False, True)"
1850,0.0006783268,0.10189456,True,False,True,"(True, False, True)"
1851,1.9503473e-06,0.122115105,True,False,True,"(True, False, True)"
1852,2.555114e-05,0.14052576,True,False,True,"(True, False, True)"
1853,2.1866297e-05,0.14331843,True,False,True,"(True, False, True)"
1854,0.0028015967,0.057231918,True,False,True,"(True, False, True)"
1855,4.8358008e-05,0.09475211,True,False,True,"(True, False, True)"
1856,1.6982722e-05,0.1329607,True,False,True,"(True, False, True)"
1857,5.8867547e-05,0.12734386,True,False,True,"(True, False, True)"
1858,0.8747121,0.028081289,True,False,True,"(True, False, True)"
1859,1.0170354e-06,0.114051014,True,False,True,"(True, False, True)"
1860,0.00013607126,0.08346016,True,False,True,"(True, False, True)"
1861,0.00013948054,0.09124411,True,False,True,"(True, False, True)"
1862,0.3196083,0.036224388,False,False,True,"(False, False, True)"
1863,0.00017491008,0.09892813,True,False,True,"(True, False, True)"
1864,0.00018982985,0.1478127,True,False,True,"(True, False, True)"
1865,0.0005546077,0.19047885,True,False,True,"(True, False, True)"
1866,4.940465e-06,0.1909813,True,False,True,"(True, False, True)"
1867,0.00017641492,0.08527321,True,False,True,"(True, False, True)"
1868,0.026789261,0.04531216,True,False,True,"(True, False, True)"
1869,5.305046e-05,0.09321945,True,False,True,"(True, False, True)"
1870,2.8205232e-05,0.08443539,True,False,True,"(True, False, True)"
1871,0.004501258,0.05856499,True,False,True,"(True, False, True)"
