,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1187,0.6039235,0.9630355,True,False,True,"(True, False, True)"
1188,0.9655323,1.0849068,True,False,True,"(True, False, True)"
1189,0.82458407,1.2249833,True,False,True,"(True, False, True)"
1190,0.53016484,1.4679621,True,False,True,"(True, False, True)"
1191,0.66778153,1.1530437,True,False,True,"(True, False, True)"
1192,0.84550565,1.3657315,True,False,True,"(True, False, True)"
1193,1.5305116,0.465484,True,False,True,"(True, False, True)"
1194,0.6462087,1.6174911,True,False,True,"(True, False, True)"
1195,0.52716935,1.4614807,True,False,True,"(True, False, True)"
1196,0.6836177,1.923825,True,False,True,"(True, False, True)"
1197,0.56696796,1.4805297,True,False,True,"(True, False, True)"
1198,0.51869404,1.8368176,True,False,True,"(True, False, True)"
1199,0.6523242,1.8303899,True,False,True,"(True, False, True)"
1200,0.5010288,1.9107103,True,False,True,"(True, False, True)"
1201,0.63662434,1.5264212,True,False,True,"(True, False, True)"
1202,0.98377967,1.0741857,True,False,True,"(True, False, True)"
1203,1.0577943,0.6386602,True,False,True,"(True, False, True)"
1204,0.871439,1.0214999,True,False,True,"(True, False, True)"
1205,0.64491975,1.3787994,True,False,True,"(True, False, True)"
1206,0.46524823,0.0,True,True,False,"(True, True, False)"
1207,1.1939602,0.664448,True,False,True,"(True, False, True)"
1208,1.524527,0.89559245,True,False,True,"(True, False, True)"
1209,0.6622988,1.5726388,True,False,True,"(True, False, True)"
1210,0.6775083,1.5122304,True,False,True,"(True, False, True)"
1211,1.0764072,0.7593659,True,False,True,"(True, False, True)"
1212,0.50533193,1.5970311,True,False,True,"(True, False, True)"
1213,0.4989989,1.9777546,True,False,True,"(True, False, True)"
1214,0.5110597,1.9072264,True,False,True,"(True, False, True)"
1215,0.4862523,0.0,True,True,False,"(True, True, False)"
1216,0.73206663,1.55404,True,False,True,"(True, False, True)"
